,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
438,668657,169,6,03/05/2014,801,1,0,0,0,7081.1367
439,460228,1012,1,09/06/2014,0,0,0,a,0,51.538425
440,26534,310,4,29/08/2013,868,1,1,0,0,8784.556
441,8504,1003,3,22/01/2014,847,1,1,0,0,7069.695
442,253700,970,3,28/08/2013,429,1,1,0,0,3734.9976
443,586553,239,5,27/09/2013,627,1,1,0,0,5317.6816
444,463307,998,1,16/03/2015,647,1,1,0,0,7126.852
445,245670,278,5,14/06/2013,692,1,0,0,0,6157.0083
446,291128,49,2,26/05/2015,539,1,0,0,1,6924.642
447,615053,603,3,28/08/2013,0,0,1,0,1,177.6059
448,263461,658,2,30/04/2013,824,1,1,0,0,8446.106
449,42414,1072,3,06/02/2013,786,1,1,0,0,7083.8633
450,527688,1028,2,22/10/2013,587,1,1,0,1,5768.5146
451,697845,288,4,18/06/2015,489,1,1,0,0,5801.2056
452,28136,111,1,30/03/2015,838,1,1,0,1,10065.688
453,245444,581,2,14/07/2015,703,1,1,0,0,7187.019
454,394116,979,7,12/05/2013,0,0,0,0,0,53.76418
455,601504,644,7,22/02/2015,0,0,0,0,0,-132.83316
456,349857,589,1,03/06/2013,577,1,1,0,0,6524.7734
457,658989,295,2,25/02/2014,619,1,0,0,0,4903.303
458,73913,388,1,18/02/2013,1586,1,1,0,0,15172.362
459,579219,9,6,04/10/2014,621,1,0,0,0,5740.4897
460,628094,445,4,29/08/2013,1381,1,1,0,1,10662.973
461,430442,204,4,05/09/2013,445,1,0,0,1,4001.6584
462,694123,296,1,06/10/2014,1011,1,1,0,0,9674.694
463,637678,497,7,24/05/2015,0,0,0,0,0,124.06681
464,697006,481,1,18/02/2013,523,1,1,0,0,5954.6904
465,174454,1100,6,06/12/2014,569,1,0,0,0,4915.905
466,290329,588,6,14/12/2013,614,1,0,0,0,6323.793
467,79977,290,2,07/01/2014,918,1,1,0,1,8579.526
468,561228,1107,4,28/05/2015,635,1,0,0,1,5926.6675
469,645402,1019,6,25/01/2014,820,1,0,0,0,7179.298
470,187053,945,5,17/01/2014,545,1,0,0,0,4347.3716
471,545699,770,7,26/10/2014,0,0,0,0,0,28.059446
472,101633,1041,4,15/08/2013,0,0,1,a,1,-301.67188
473,281213,433,3,31/07/2013,898,1,1,0,1,9410.815
474,303302,190,2,19/11/2013,738,1,1,0,0,7753.718
475,358148,843,3,29/07/2015,962,1,1,0,1,11361.662
476,686634,937,3,27/03/2013,689,1,1,0,1,7790.236
477,66159,333,7,09/06/2013,0,0,0,0,0,-157.41396
478,668588,302,3,01/10/2014,337,1,1,0,0,3807.5251
479,402857,329,7,29/03/2015,0,0,0,0,0,30.735819
480,354382,1034,6,08/11/2014,290,1,0,0,0,2697.6565
481,12107,734,6,10/01/2015,289,1,0,0,0,2864.602
482,469435,892,4,10/10/2013,861,1,1,0,0,7922.73
483,500089,96,4,04/04/2013,532,1,0,0,1,4901.195
484,290988,578,2,23/06/2015,762,1,0,0,0,6364.061
485,178794,593,3,09/04/2014,1035,1,0,0,0,6825.1304
486,624708,958,2,06/05/2014,595,1,1,0,0,6265.2188
487,677489,944,5,05/09/2014,1135,1,1,0,1,7636.223
488,298677,524,5,15/11/2013,913,1,0,0,0,8499.165
489,703190,311,1,23/12/2013,1049,1,0,0,1,9821.317
490,130811,501,3,18/02/2015,615,1,1,0,1,5746.0146
491,110239,1039,3,31/07/2013,1233,1,1,0,1,10725.369
492,624648,511,1,14/07/2014,863,1,1,0,0,8282.516
493,217090,58,4,30/07/2015,594,1,1,0,0,7154.56
494,110364,963,5,24/07/2015,717,1,0,0,1,5973.3667
495,678970,860,4,23/01/2014,638,1,1,0,0,5490.0195
496,418148,114,1,08/06/2015,515,1,0,0,0,5087.9106
497,445220,20,3,13/02/2013,753,1,0,0,1,6369.813
498,126944,33,4,20/06/2013,743,1,1,0,0,7777.837
499,349411,255,2,19/02/2013,621,1,1,0,0,6403.339
500,630781,458,7,21/09/2014,0,0,0,0,0,-40.06509
501,463948,963,6,24/08/2013,354,1,0,0,0,2800.8274
502,452373,167,7,07/06/2015,0,0,0,0,0,28.145573
503,324245,849,6,18/04/2015,861,1,0,0,0,7911.595
504,222694,208,7,29/06/2014,0,0,0,0,0,-69.05006
505,48646,85,6,09/11/2013,687,1,0,0,0,5714.958
506,626354,341,7,03/08/2014,0,0,0,0,0,-35.558132
507,651600,841,5,13/03/2015,425,1,0,0,0,3873.6091
508,85679,234,3,27/11/2013,787,1,0,0,0,7389.6743
509,183869,333,7,12/10/2014,0,0,0,0,0,-106.3408
510,283159,78,7,14/04/2013,0,0,0,0,0,-135.91164
511,634703,764,7,12/01/2014,0,0,0,0,0,-69.194084
512,706142,5,7,08/09/2013,0,0,0,0,0,-30.764784
513,522728,547,6,04/04/2015,688,1,0,0,0,7796.9546
514,663580,705,6,03/05/2014,686,1,0,0,0,6765.051
515,46119,244,5,27/12/2013,534,1,0,0,1,4873.5645
516,250823,513,3,10/12/2014,1681,1,0,0,0,13997.84
517,613782,894,6,22/03/2014,753,1,0,0,0,6497.6626
518,200809,974,2,05/02/2013,1806,1,1,0,0,14231.993
519,269386,814,7,15/06/2014,0,0,0,0,0,-54.5303
520,288820,989,5,20/03/2015,637,1,1,0,0,6255.2847
521,365858,135,7,22/09/2013,0,0,0,0,0,-46.518604
522,616253,425,1,13/04/2015,590,1,1,0,0,5982.55
523,260287,875,6,10/08/2013,352,1,0,0,0,3314.6526
524,168584,914,7,08/06/2014,0,0,0,0,0,-4.7321954
525,667415,1017,4,03/10/2013,0,0,0,a,0,104.521355
526,666578,880,1,25/05/2015,0,0,0,a,0,-29.088627
527,443663,813,1,17/03/2014,845,1,1,0,0,8969.789
528,103282,374,1,05/05/2014,1097,1,1,0,0,12142.186
529,659814,883,3,22/07/2015,417,1,0,0,1,3601.7368
530,204523,348,4,22/08/2013,665,1,0,0,1,6130.0913
531,105679,529,5,26/04/2013,777,1,1,0,0,7542.1304
532,571093,758,6,31/08/2013,415,1,0,0,0,4054.151
533,41097,698,6,17/08/2013,1706,1,0,0,0,12551.503
534,139328,1115,2,05/11/2013,411,1,1,0,0,6016.215
535,338773,216,2,20/08/2013,676,1,0,0,1,4754.1743
536,196518,753,7,27/07/2014,0,0,0,0,0,25.851948
537,283593,736,1,14/04/2014,641,1,1,0,1,7780.682
538,260425,229,5,26/06/2015,653,1,0,0,0,7150.939
539,8772,1078,6,25/04/2015,438,1,0,0,0,4282.8335
540,165827,715,4,19/06/2014,688,1,1,0,0,7258.6963
541,711567,748,2,12/08/2014,344,1,0,0,1,3583.2878
542,25887,202,7,08/12/2013,0,0,0,0,0,125.89529
543,46929,626,5,06/02/2015,922,1,1,0,0,8917.21
544,252401,364,2,10/06/2014,660,1,0,0,0,5485.9688
545,544688,791,6,14/02/2015,831,1,0,0,0,7997.839
546,630754,8,6,07/09/2013,307,1,0,0,0,2776.0952
547,355922,33,1,20/10/2014,932,1,1,0,0,9786.303
548,553915,54,1,25/11/2013,560,1,0,0,0,5433.974
549,491425,59,2,03/06/2014,691,1,1,0,0,7839.3267
550,42394,681,1,29/12/2014,431,1,0,0,1,4283.772
551,178531,267,5,13/12/2013,1510,1,0,0,0,11369.266
552,63227,39,1,07/01/2013,1046,1,1,0,0,10550.003
553,513313,557,2,30/07/2013,721,1,1,0,1,7226.4956
554,522520,1058,4,29/08/2013,678,1,1,0,1,7102.409
555,492008,99,1,09/02/2015,431,1,0,0,0,4374.745
556,26376,641,4,13/02/2014,560,1,0,0,0,4682.853
557,141308,537,5,13/02/2015,646,1,0,0,0,5729.088
558,695853,198,5,02/05/2014,493,1,1,0,1,5990.806
559,699596,994,6,20/06/2015,257,1,0,0,0,2390.67
560,11724,1034,5,14/02/2014,796,1,0,0,0,6337.6055
561,475449,1068,4,09/10/2014,293,1,1,0,0,4129.9365
562,77094,264,3,07/08/2013,837,1,0,0,0,5872.9556
563,596587,427,2,28/05/2013,829,1,1,0,1,8866.652
564,424708,663,1,03/02/2014,803,1,1,0,0,8916.28
565,133400,452,2,09/06/2015,438,1,0,0,0,4637.609
566,372317,78,4,15/01/2015,502,1,1,0,0,5036.333
567,469875,487,5,21/11/2014,640,1,0,0,0,5896.078
568,489986,960,3,20/05/2015,614,1,1,0,0,6165.965
569,76537,209,4,14/11/2013,582,1,0,0,0,4978.2393
570,228691,506,5,28/06/2013,794,1,0,0,0,7356.1484
571,500104,789,4,07/05/2015,522,1,1,0,0,5000.524
572,351509,257,2,02/04/2013,916,1,0,0,1,6897.3623
573,403418,367,1,27/10/2014,520,1,0,0,0,5258.193
574,141754,264,2,29/07/2014,813,1,1,0,1,7873.5303
575,708723,464,3,29/04/2015,1234,1,1,0,0,10732.058
576,606514,459,5,06/06/2014,1228,1,1,0,0,10376.668
577,573456,841,3,10/12/2014,411,1,0,0,0,3563.0247
578,412036,675,4,21/11/2013,675,1,1,0,0,6836.479
579,454167,150,2,05/05/2015,824,1,1,0,0,9136.224
580,536326,808,5,26/06/2015,585,1,0,0,0,6361.7637
581,195050,4,2,11/03/2014,1092,1,0,0,0,7293.218
582,401658,104,7,08/03/2015,0,0,0,0,0,-189.72044
583,666654,241,1,08/07/2013,620,1,0,0,0,5356.7905
584,549369,17,5,15/03/2013,823,1,0,0,0,6514.561
585,525044,844,1,15/12/2014,582,1,1,0,0,6787.398
586,92889,1112,5,11/04/2014,700,1,0,0,0,7195.2275
587,417990,639,2,24/06/2014,418,1,0,0,0,4238.7227
588,560400,968,1,02/12/2013,1339,1,1,0,0,13453.968
589,332572,329,6,09/11/2013,429,1,0,0,0,3959.5984
590,380004,365,2,21/01/2014,571,1,1,0,0,5959.8145
591,380320,682,2,07/10/2014,2045,1,1,0,0,13466.407
592,485277,1084,5,08/05/2015,810,1,1,0,0,8053.804
593,214984,1107,4,23/07/2015,590,1,0,0,0,5267.2095
594,347030,601,3,01/01/2014,0,0,0,a,1,80.74635
595,554331,450,5,02/08/2013,1138,1,1,0,1,9157.609
596,180182,808,3,20/08/2014,589,1,1,0,1,7167.539
597,91585,226,5,31/05/2013,1038,1,1,0,0,10670.438
598,337287,224,6,01/06/2013,432,1,0,0,0,4730.3096
599,5922,364,2,10/12/2013,592,1,0,0,0,5441.1523
600,668590,483,1,27/05/2013,787,1,1,0,0,8134.587
601,162038,536,6,01/11/2014,0,0,0,a,0,-50.676514
602,570046,346,5,05/12/2014,857,1,1,0,0,9727.847
603,125515,1010,3,10/06/2015,618,1,0,0,0,6160.705
604,631827,927,5,24/01/2014,774,1,1,0,0,7681.0947
605,488238,476,3,10/04/2013,670,1,1,0,0,6386.8447
606,595013,309,1,06/04/2015,0,0,0,b,1,-55.987183
607,669612,190,5,21/03/2014,684,1,1,0,0,6996.1094
608,522340,1065,6,25/04/2015,320,1,0,0,0,2785.2273
609,145188,429,7,18/05/2014,0,0,0,0,0,10.284173
610,29075,893,7,09/03/2014,0,0,0,0,0,-103.9445
611,620257,113,6,08/06/2013,789,1,0,0,0,6849.9863
612,423909,184,6,21/06/2014,486,1,0,0,0,4902.461
613,5513,885,4,09/10/2014,862,1,1,0,1,7736.6743
614,157741,331,6,18/01/2014,597,1,0,0,0,5214.105
615,403411,805,5,06/03/2015,557,1,1,0,0,7035.213
616,668630,379,4,26/06/2014,432,1,0,0,0,4375.842
617,679924,454,5,31/10/2014,0,0,0,a,1,121.44967
618,127691,780,6,26/01/2013,263,1,0,0,0,2196.262
619,350679,712,5,24/05/2013,501,1,0,0,1,5475.952
620,176758,876,7,06/07/2014,0,0,0,0,0,20.974285
621,468908,675,3,25/12/2013,0,0,0,c,1,56.10672
622,491932,1112,2,17/03/2015,777,1,1,0,0,8291.387
623,528951,645,1,18/05/2015,1573,1,1,0,0,14455.135
624,708502,271,5,15/05/2015,788,1,0,0,1,6874.7827
625,225772,664,3,03/04/2013,537,1,0,0,0,4227.583
626,646442,680,1,05/08/2013,823,1,0,0,0,6407.2427
627,65737,534,4,21/03/2013,503,1,1,0,0,5396.109
628,495271,3,5,30/05/2014,965,1,0,0,0,8132.7593
629,678378,877,1,30/12/2013,1155,1,0,0,1,9939.08
630,540127,674,4,11/09/2014,898,1,0,0,0,6714.677
631,655764,396,4,05/09/2013,1204,1,0,0,0,8536.6875
632,668040,931,6,06/04/2013,251,1,0,0,0,1947.7811
633,5574,578,3,03/09/2014,909,1,1,0,0,8363.883
634,540911,409,5,11/07/2014,467,1,0,0,0,4986.7637
635,234996,206,6,18/05/2013,498,1,0,0,0,4610.373
636,144721,108,6,21/12/2013,1180,1,0,0,0,11515.0625
637,454454,760,7,19/07/2015,0,0,0,0,0,-58.21245
638,42681,922,5,06/06/2014,750,1,1,0,0,7025.9346
639,685198,1080,3,04/12/2013,920,1,1,0,0,9624.0625
640,245786,845,7,13/01/2013,0,0,0,0,0,161.78136
641,489190,1014,3,26/11/2014,1417,1,1,0,0,13419.529
642,452872,554,6,02/03/2013,345,1,0,0,0,3002.2793
643,438242,971,5,12/09/2014,882,1,0,0,0,6654.6553
644,173708,736,3,03/07/2013,550,1,1,0,0,6117.9946
645,500897,1113,3,13/03/2013,617,1,0,0,0,5508.1084
646,252009,345,6,17/01/2015,313,1,0,0,0,3280.5225
647,489277,358,1,27/01/2014,974,1,0,0,0,7648.473
648,217799,27,6,31/08/2013,909,1,0,0,0,6956.389
649,570087,210,3,27/02/2013,266,1,0,0,0,2358.685
650,277343,1087,6,21/09/2013,530,1,0,0,0,4698.1523
651,246393,344,1,11/05/2015,1258,1,0,0,1,9913.454
652,333826,116,1,24/02/2014,764,1,0,0,0,6107.652
653,273126,385,4,09/05/2013,0,0,0,a,0,40.83166
654,633257,139,2,07/07/2015,402,1,0,0,0,4730.0566
655,536436,837,3,20/03/2013,274,1,1,0,0,2160.3567
656,392807,151,6,22/03/2014,642,1,0,0,0,6395.951
657,9658,325,5,05/06/2015,727,1,1,0,0,7392.2603
658,672437,1096,7,10/02/2013,0,0,0,0,0,-88.31434
659,495729,255,5,04/07/2014,595,1,1,0,0,6136.075
660,463735,916,6,27/07/2013,581,1,0,0,0,5440.717
661,639793,784,4,23/01/2014,797,1,1,0,0,7121.791
662,480953,632,5,15/02/2013,807,1,0,0,0,6590.6826
663,410159,391,1,18/02/2013,950,1,1,0,0,10408.726
664,615202,398,2,17/02/2015,615,1,1,0,0,6268.132
665,293906,929,1,05/05/2014,904,1,1,0,0,9423.402
666,392923,294,1,10/02/2014,946,1,0,0,0,6877.5186
667,196232,319,1,07/07/2014,783,1,0,0,0,6954.2163
668,596255,75,6,07/03/2015,621,1,0,0,0,6437.8594
669,549235,178,5,14/06/2013,943,1,0,0,0,7678.648
670,230156,779,4,07/03/2013,807,1,1,0,0,7086.7627
671,597117,737,2,25/11/2014,1077,1,1,0,0,10643.626
672,685371,305,5,21/02/2014,502,1,1,0,0,5094.2974
673,646858,454,6,11/01/2014,257,1,0,0,0,2192.442
674,251679,218,5,08/11/2013,693,1,1,0,0,5542.5547
675,67256,820,3,05/06/2013,1138,1,1,0,0,11960.803
676,241647,898,1,01/07/2013,1057,1,1,0,0,10878.17
677,84242,125,4,03/07/2014,1877,1,1,0,0,13961.993
678,264455,829,4,10/10/2013,808,1,1,0,0,7374.269
679,700950,451,6,06/06/2015,482,1,0,0,0,5060.0757
680,466720,78,2,27/01/2015,519,1,1,0,0,5336.272
681,220602,301,7,08/03/2015,0,0,0,0,0,-144.46045
682,437208,781,2,12/02/2013,670,1,0,0,0,5357.6133
683,88172,255,3,01/07/2015,698,1,1,0,1,7461.5845
684,441975,450,7,09/11/2014,0,0,0,0,0,-16.149426
685,66246,132,3,28/01/2015,603,1,1,0,0,6187.576
686,400714,704,2,01/04/2014,1343,1,1,0,0,11889.833
687,629670,956,4,28/11/2013,512,1,0,0,0,4603.9795
688,354403,1105,1,13/10/2014,425,1,0,0,1,3997.2175
689,229713,395,5,08/05/2015,583,1,1,0,0,6066.952
690,392982,224,2,12/02/2013,342,1,0,0,0,3649.566
691,16858,291,6,28/03/2015,456,1,0,0,0,4418.9136
692,201905,86,3,05/06/2013,673,1,1,0,0,5588.366
693,53626,963,4,23/05/2013,1106,1,0,0,0,8269.55
694,475129,246,2,04/02/2014,1058,1,1,0,0,9419.942
695,504712,846,4,26/09/2013,786,1,1,0,0,6831.6606
696,600087,476,3,24/09/2014,560,1,0,0,0,4818.6016
697,230229,773,1,15/06/2015,921,1,1,0,0,9320.922
698,675976,1108,2,17/12/2013,1101,1,1,0,0,12591.805
699,137686,147,1,30/06/2014,1199,1,1,0,0,12635.163
700,582562,929,1,05/08/2013,1015,1,0,0,0,6637.6797
701,323476,619,5,09/05/2014,483,1,1,0,0,5056.595
702,136418,719,7,19/07/2015,0,0,0,0,0,105.47234
703,111652,131,5,22/11/2013,614,1,1,0,0,6046.982
704,678755,502,6,30/05/2015,1380,1,0,0,0,9953.2705
705,67477,1006,1,08/07/2013,766,1,0,0,0,5336.268
706,564828,120,2,20/08/2013,558,1,0,0,0,4939.274
707,570369,240,7,07/09/2014,0,0,0,0,0,-76.54744
708,123695,874,2,09/12/2014,477,1,0,0,0,4837.007
709,230390,190,1,30/09/2013,695,1,0,0,0,6391.925
710,394879,790,7,29/03/2015,0,0,0,0,0,-89.04389
711,359641,1059,4,19/06/2014,1106,1,1,0,0,9628.567
712,413992,509,6,15/06/2013,367,1,0,0,0,3838.382
713,281975,1057,3,17/09/2014,592,1,1,0,0,6155.3804
714,197809,990,3,28/01/2015,528,1,1,0,0,5838.8657
715,383747,130,1,04/08/2014,677,1,1,0,1,7207.4287
716,337889,571,6,28/02/2015,782,1,0,0,0,9134.884
717,654060,675,2,19/02/2013,521,1,1,0,0,5738.438
718,604564,424,6,16/05/2015,811,1,0,0,0,6762.59
719,174211,722,6,10/01/2015,1081,1,0,0,0,9391.336
720,197231,891,4,24/07/2014,936,1,0,0,1,7121.1
721,514692,244,3,03/09/2014,566,1,1,0,0,5933.671
722,15349,338,7,17/08/2014,0,0,0,0,1,64.272354
723,206461,532,1,25/11/2013,1311,1,0,0,0,10699.915
724,10577,762,1,26/08/2013,431,1,1,0,1,4628.1914
725,497421,523,2,05/08/2014,1627,1,1,0,1,13877.292
726,415599,947,5,20/06/2014,1197,1,1,0,1,9085.399
727,51571,584,2,12/08/2014,325,1,0,0,1,3323.9202
728,609730,456,4,18/12/2014,1239,1,1,0,0,11771.424
729,296632,905,1,08/04/2013,1936,1,1,0,0,14605.837
730,423520,186,6,07/02/2015,399,1,0,0,0,4184.147
731,290548,798,4,04/06/2015,984,1,1,a,0,9320.138
732,419665,276,3,11/03/2015,431,1,0,0,0,4424.4336
733,420538,856,3,02/01/2013,1001,1,0,0,1,7107.0205
734,217544,538,2,20/01/2015,542,1,0,0,0,4635.4673
735,132638,904,7,22/02/2015,0,0,0,0,0,53.28969
736,161231,1093,5,16/08/2013,921,1,1,0,1,8335.396
737,60960,211,7,17/02/2013,0,0,0,0,0,26.29928
738,669836,1073,1,26/01/2015,868,1,1,0,0,8586.536
739,468622,1092,7,01/03/2015,0,0,0,0,0,5.5281744
740,305160,641,4,25/07/2013,439,1,0,0,1,3692.3435
741,2335,835,3,05/02/2014,693,1,1,0,0,6667.7026
742,3194,87,7,29/12/2013,0,0,0,0,0,-198.0687
743,412316,979,5,04/07/2014,642,1,1,0,0,6402.674
744,98287,295,1,04/05/2015,786,1,1,0,0,8352.686
745,695502,1103,2,03/06/2014,459,1,1,0,0,5929.449
746,630407,155,4,29/08/2013,571,1,1,0,1,6691.991
747,571087,744,3,06/05/2015,820,1,1,0,0,8681.413
748,432742,93,4,17/07/2014,634,1,1,0,1,6718.6606
749,71057,753,3,24/04/2013,756,1,1,0,0,7289.1978
750,256949,904,7,08/09/2013,0,0,0,0,0,102.44127
751,497297,980,1,18/11/2013,801,1,1,0,0,10044.359
752,362059,1081,2,05/05/2015,786,1,1,0,0,8607.403
753,114603,581,2,09/06/2015,521,1,0,0,0,4741.8276
754,537324,23,7,27/01/2013,0,0,0,0,0,29.861452
755,302542,1095,5,11/10/2013,676,1,1,0,0,5714.3193
756,477958,844,3,03/06/2015,664,1,1,0,0,6272.343
757,372155,343,1,12/05/2014,572,1,0,0,0,5111.943
758,497614,714,2,03/12/2013,364,1,1,0,0,5466.62
759,115863,397,1,01/07/2013,1027,1,1,0,0,10981.395
760,536522,967,2,19/08/2014,1075,1,1,0,1,9389.747
761,60343,188,5,04/01/2013,370,1,0,0,1,3767.0896
762,150664,302,1,08/06/2015,276,1,0,0,0,2924.9006
763,7299,281,6,03/08/2013,683,1,0,0,0,6515.768
764,114384,684,6,31/08/2013,731,1,0,0,0,6300.555
765,693342,690,1,30/03/2015,1007,1,1,0,1,11993.113
766,547500,357,4,25/04/2013,946,1,1,0,0,7953.885
767,24623,1071,3,07/05/2014,748,1,1,0,0,7282.507
768,664784,961,5,03/10/2014,0,0,1,a,0,-130.33537
769,337487,155,4,04/06/2015,0,0,1,a,1,263.8072
770,670167,730,5,31/05/2013,1429,1,1,0,0,13305.401
771,224544,172,2,03/02/2015,881,1,1,0,0,8227.898
772,108066,310,2,24/09/2013,780,1,1,0,0,8609.126
773,694229,913,6,12/04/2014,1103,1,0,0,0,8820.931
774,234270,544,3,09/01/2013,2176,1,1,0,0,17131.484
775,172277,1000,2,05/03/2013,893,1,1,0,0,10847.765
776,562833,16,1,27/04/2015,1070,1,1,0,0,11063.187
777,467388,1026,1,18/02/2013,1630,1,1,0,0,15241.578
778,481994,568,7,20/04/2014,0,0,0,0,1,-182.90968
779,74511,897,2,24/03/2015,281,1,0,0,0,2816.6562
780,180279,515,5,05/09/2014,887,1,1,0,0,8288.07
781,563513,600,1,15/09/2014,726,1,1,0,0,7751.7593
782,673266,413,5,11/04/2014,936,1,0,0,0,7576.24
783,361359,233,5,17/04/2015,1064,1,1,0,0,10181.258
784,570560,594,2,14/07/2015,489,1,1,0,0,5515.4297
785,429539,239,2,16/12/2014,603,1,1,0,0,6682.01
786,549400,390,6,13/06/2015,886,1,0,0,0,8371.745
787,150021,100,3,14/08/2013,853,1,1,0,1,8348.273
788,696001,360,5,11/10/2013,886,1,1,0,1,7957.6953
789,441003,1084,4,12/12/2013,827,1,0,0,0,7121.1333
790,704418,525,4,05/12/2013,1058,1,1,0,0,10973.913
791,230374,1042,2,02/09/2014,586,1,1,0,0,5637.1304
792,538264,734,5,31/05/2013,850,1,1,0,0,9194.583
793,287032,686,5,10/04/2015,695,1,0,0,1,6244.3325
794,347925,474,5,25/10/2013,810,1,1,0,1,7234.763
795,565729,1089,4,30/04/2015,1343,1,1,0,0,14391.873
796,622490,448,6,15/06/2013,490,1,0,0,0,4799.5576
797,87673,349,6,31/01/2015,807,1,0,0,0,8561.221
798,678101,943,7,20/07/2014,0,0,0,0,0,44.92458
799,523800,358,6,02/03/2013,1247,1,0,0,0,9445.372
800,148824,820,5,11/10/2013,1186,1,1,0,0,12942.544
801,214350,560,5,15/08/2014,1511,1,0,0,1,10696.131
802,24194,1062,5,12/07/2013,514,1,0,0,1,4280.6274
803,622560,849,1,09/09/2013,1038,1,1,0,0,10699.962
804,412622,1095,5,06/12/2013,887,1,1,0,0,8288.619
805,393964,694,3,24/07/2013,621,1,0,0,0,5776.293
806,499205,205,3,22/10/2014,823,1,1,0,1,7003.384
807,197329,573,7,17/02/2013,0,0,0,0,0,351.04626
808,343824,804,5,18/01/2013,416,1,0,0,0,4372.7925
809,609826,856,3,09/01/2013,952,1,1,0,0,7693.0527
810,339822,252,3,30/01/2013,709,1,0,0,0,7096.532
811,74602,457,3,21/05/2014,410,1,1,0,0,4721.701
812,449064,665,6,14/03/2015,753,1,0,0,0,6590.3467
813,102407,422,3,06/03/2013,494,1,1,0,0,4738.1035
814,259790,57,1,25/02/2013,844,1,0,0,0,7773.55
815,18737,125,2,30/07/2013,1818,1,1,0,1,15189.472
816,136994,947,4,04/09/2014,997,1,1,0,1,7268.195
817,225299,279,7,22/09/2013,0,0,0,0,0,32.448097
818,230115,156,3,04/02/2015,702,1,1,0,1,7904.6543
819,395685,869,7,01/06/2014,0,0,0,0,0,233.553
820,587529,234,3,04/12/2013,1147,1,1,0,0,12029.759
821,184611,123,1,17/03/2014,1314,1,1,0,0,11830.432
822,31771,640,5,07/03/2014,950,1,1,0,0,11706.577
823,640775,110,1,14/01/2013,581,1,0,0,0,4905.607
824,507006,733,1,06/10/2014,3555,1,1,0,1,16930.855
825,134574,808,2,12/05/2015,606,1,0,0,0,6400.407
826,221934,914,1,09/09/2013,1406,1,1,0,0,13151.643
827,297296,393,3,02/01/2013,474,1,0,0,1,4415.4
828,382099,902,7,05/01/2014,0,0,0,0,0,44.431206
829,552080,441,4,27/02/2014,533,1,0,0,0,4574.9043
830,140685,391,7,01/09/2013,0,0,0,0,0,-1.129003
831,419236,798,5,11/01/2013,984,1,1,0,0,9458.445
832,672815,798,6,10/08/2013,343,1,0,0,0,3169.4197
833,136295,637,2,31/03/2015,648,1,1,0,1,8933.983
834,625267,621,2,14/10/2014,745,1,0,0,1,5959.0044
835,703298,44,1,02/02/2015,835,1,1,0,1,8837.929
836,595487,1008,1,07/01/2013,888,1,1,0,0,8326.196
837,515101,868,2,05/11/2013,614,1,1,0,0,7223.6216
838,702585,695,1,12/05/2014,432,1,0,0,0,4402.396
839,598063,107,4,27/06/2013,796,1,0,0,1,7160.2197
840,619523,916,7,18/05/2014,0,0,0,0,0,-51.949657
841,306390,554,6,29/03/2014,440,1,0,0,0,3958.3042
842,435450,319,7,07/04/2013,0,0,0,0,0,-28.962824
843,150532,448,5,10/07/2015,661,1,0,0,1,5958.4697
844,403221,886,4,10/10/2013,650,1,1,0,0,6620.8423
845,703213,86,7,26/07/2015,0,0,0,0,0,-18.188065
846,243491,955,1,07/01/2013,500,1,1,0,0,5561.9077
847,522874,480,4,22/08/2013,553,1,0,0,0,4743.39
848,455877,522,7,01/09/2013,0,0,0,0,0,-6.0480065
849,652038,498,1,10/02/2014,888,1,0,0,0,5764.907
850,559612,989,6,20/07/2013,401,1,0,0,0,3575.434
851,502957,170,4,23/01/2014,459,1,1,0,0,4961.2954
852,207079,864,7,10/08/2014,0,0,0,0,0,65.7724
853,701479,506,3,05/03/2014,1082,1,1,0,0,10216.301
854,378895,512,7,08/02/2015,1385,1,0,0,0,7347.38
855,39102,901,4,02/01/2014,707,1,0,0,1,7463.235
856,189980,624,6,13/12/2014,510,1,0,0,0,5306.174
857,55627,136,1,13/04/2015,539,1,1,0,0,7488.742
858,440244,854,6,16/11/2013,914,1,0,0,0,7469.9067
859,393373,806,1,06/01/2014,0,0,1,a,0,288.32666
860,168711,1085,2,12/03/2013,704,1,0,0,0,5639.1216
861,426376,1068,4,30/04/2015,434,1,1,0,0,5735.8735
862,550128,770,4,19/03/2015,819,1,1,0,0,7688.608
863,428101,884,5,25/10/2013,733,1,1,0,0,6859.229
864,111192,95,5,27/09/2013,1005,1,1,0,0,8723.835
865,682264,480,3,13/03/2013,619,1,0,0,0,5340.1646
866,635668,448,3,23/04/2014,653,1,0,0,1,5375.992
867,443107,750,2,26/02/2013,283,1,0,0,0,3049.4514
868,700963,444,4,15/08/2013,1350,1,1,0,1,10703.271
869,676824,653,5,13/09/2013,594,1,1,0,0,5997.698
870,626155,284,1,05/08/2013,376,1,0,0,1,3896.4446
871,4710,439,4,09/01/2014,914,1,1,0,0,7991.852
872,338712,800,3,03/07/2013,567,1,1,0,0,6366.78
873,623230,799,4,20/11/2014,805,1,0,0,0,6657.369
874,351337,280,3,03/04/2013,446,1,0,0,1,4368.082
875,289360,617,5,08/02/2013,578,1,1,0,1,6313.905
876,67026,634,2,10/12/2013,717,1,0,0,0,6408.5454
877,574873,746,6,26/10/2013,427,1,0,0,0,4192.163
